id,customer_id,transaction_id,ip_address,ip_country,city,lat,lon,is_vpn,is_proxy,event_at
ipev_0032398,cust_009104,txn_0032398,159.10.240.119,IN,Delhi,28.7041,77.1025,False,False,2026-07-04 00:21:01.182437
ipev_0032399,cust_007286,txn_0032399,125.124.100.198,IN,Mumbai,19.076,72.8777,False,False,2026-04-15 17:41:44.182437
ipev_0032400,cust_004811,txn_0032400,24.222.78.52,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-12 15:19:27.182437
ipev_0032401,cust_000053,txn_0032401,141.170.111.148,IN,Lucknow,26.8467,80.9462,False,False,2026-07-18 16:48:28.182437
ipev_0032402,cust_002587,txn_0032402,168.235.151.226,IN,Port Blair,11.6234,92.7265,False,False,2026-08-01 17:50:56.182437
ipev_0032403,cust_003521,txn_0032403,38.39.195.212,IN,Jaipur,26.9124,75.7873,False,False,2026-08-17 08:39:23.182437
ipev_0032404,cust_004335,txn_0032404,7.112.249.211,IN,Bhopal,23.2599,77.4126,False,False,2026-06-26 22:27:56.182437
ipev_0032405,cust_002303,txn_0032405,3.3.30.44,IN,Kolkata,22.5726,88.3639,False,False,2026-04-30 23:29:07.182437
ipev_0032406,cust_005275,txn_0032406,119.24.57.29,IN,Kochi,9.9312,76.2673,False,False,2026-04-14 11:13:32.182437
ipev_0032407,cust_002146,txn_0032407,65.27.26.220,IN,Lucknow,26.8467,80.9462,False,False,2026-03-10 22:18:11.182437
ipev_0032408,cust_008910,txn_0032408,189.117.114.224,IN,Chandigarh,30.7333,76.7794,False,False,2026-04-11 02:33:39.182437
ipev_0032409,cust_002427,txn_0032409,188.3.178.117,IN,Kochi,9.9312,76.2673,False,False,2026-04-04 11:30:38.182437
ipev_0032410,cust_004669,txn_0032410,115.20.124.121,IN,Port Blair,11.6234,92.7265,False,False,2026-03-17 18:33:19.182437
ipev_0032411,cust_000416,txn_0032411,95.167.140.146,IN,Ahmedabad,23.0225,72.5714,False,False,2026-06-10 18:46:51.182437
ipev_0032412,cust_008361,txn_0032412,185.220.255.189,IN,Pune,18.5204,73.8567,False,False,2026-07-10 00:11:52.182437
ipev_0032413,cust_008790,txn_0032413,10.42.5.229,IN,Bengaluru,12.9716,77.5946,False,False,2026-06-02 16:06:32.182437
ipev_0032414,cust_006682,txn_0032414,214.49.141.99,IN,Guwahati,26.1445,91.7362,False,False,2026-08-25 18:50:35.182437
ipev_0032415,cust_002277,txn_0032415,126.225.215.149,IN,Delhi,28.7041,77.1025,False,False,2026-03-04 16:11:31.182437
ipev_0032416,cust_002981,txn_0032416,74.45.37.243,IN,Kochi,9.9312,76.2673,False,False,2026-07-03 06:28:46.182437
ipev_0032417,cust_003075,txn_0032417,214.64.80.21,IN,Jaipur,26.9124,75.7873,False,False,2026-04-10 04:20:53.182437
ipev_0032418,cust_005173,txn_0032418,105.51.83.24,IN,Bhopal,23.2599,77.4126,False,False,2026-06-18 09:40:38.182437
ipev_0032419,cust_009391,txn_0032419,149.202.168.251,IN,Bhopal,23.2599,77.4126,False,False,2026-07-11 05:45:59.182437
ipev_0032420,cust_002500,txn_0032420,70.227.66.119,IN,Port Blair,11.6234,92.7265,False,False,2026-07-28 21:22:48.182437
ipev_0032421,cust_006289,txn_0032421,45.192.120.148,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-23 18:51:28.182437
ipev_0032422,cust_005368,txn_0032422,145.39.136.42,IN,Guwahati,26.1445,91.7362,False,False,2026-08-27 15:51:11.182437
ipev_0032423,cust_001644,txn_0032423,29.189.3.129,IN,Jaipur,26.9124,75.7873,False,False,2026-03-12 22:02:02.182437
ipev_0032424,cust_008977,txn_0032424,40.13.3.19,IN,Jaipur,26.9124,75.7873,False,False,2026-03-03 20:55:17.182437
ipev_0032425,cust_005268,txn_0032425,16.203.210.38,IN,Lucknow,26.8467,80.9462,False,False,2026-08-16 00:14:18.182437
ipev_0032426,cust_009818,txn_0032426,132.92.74.121,IN,Guwahati,26.1445,91.7362,False,False,2026-05-08 03:27:34.182437
ipev_0032427,cust_005678,txn_0032427,198.123.216.170,IN,Port Blair,11.6234,92.7265,False,False,2026-05-31 02:07:28.182437
ipev_0032428,cust_004931,txn_0032428,199.5.5.16,IN,Bhopal,23.2599,77.4126,False,False,2026-06-06 23:26:35.182437
ipev_0032429,cust_004811,txn_0032429,200.68.200.108,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-12 05:38:26.182437
ipev_0032430,cust_009295,txn_0032430,134.146.42.27,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-04 17:13:39.182437
ipev_0032431,cust_003160,txn_0032431,43.127.112.190,IN,Pune,18.5204,73.8567,False,False,2026-04-21 12:58:18.182437
ipev_0032432,cust_008976,txn_0032432,39.147.20.184,IN,Kolkata,22.5726,88.3639,False,False,2026-08-17 18:23:16.182437
ipev_0032433,cust_004604,txn_0032433,181.40.251.237,IN,Guwahati,26.1445,91.7362,False,False,2026-03-22 13:27:34.182437
ipev_0032434,cust_003634,txn_0032434,30.19.243.174,IN,Guwahati,26.1445,91.7362,False,False,2026-03-13 22:30:02.182437
ipev_0032435,cust_009965,txn_0032435,84.233.209.82,IN,Delhi,28.7041,77.1025,False,False,2026-06-07 05:20:31.182437
ipev_0032436,cust_006016,txn_0032436,59.93.188.2,IN,Hyderabad,17.385,78.4867,False,False,2026-05-03 13:42:47.182437
ipev_0032437,cust_007572,txn_0032437,63.59.236.48,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-23 04:00:24.182437
ipev_0032438,cust_005411,txn_0032438,210.71.183.28,IN,Lucknow,26.8467,80.9462,False,False,2026-06-10 15:31:43.182437
ipev_0032439,cust_006631,txn_0032439,106.136.137.131,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-21 22:17:59.182437
ipev_0032440,cust_009914,txn_0032440,155.155.154.161,IN,Kolkata,22.5726,88.3639,False,False,2026-03-19 20:31:44.182437
ipev_0032441,cust_002490,txn_0032441,220.51.30.174,IN,Chandigarh,30.7333,76.7794,False,False,2026-05-27 04:39:07.182437
ipev_0032442,cust_002249,txn_0032442,78.115.234.52,IN,Bengaluru,12.9716,77.5946,False,False,2026-07-03 05:37:07.182437
ipev_0032443,cust_003690,txn_0032443,218.211.103.53,IN,Chandigarh,30.7333,76.7794,False,False,2026-08-18 01:26:00.182437
ipev_0032444,cust_009288,txn_0032444,6.216.87.37,IN,Chennai,13.0827,80.2707,False,False,2026-06-16 12:19:43.182437
ipev_0032445,cust_002268,txn_0032445,205.6.191.28,IN,Guwahati,26.1445,91.7362,False,False,2026-07-21 11:00:25.182437
ipev_0032446,cust_009817,txn_0032446,4.59.143.52,IN,Chandigarh,30.7333,76.7794,False,False,2026-08-01 00:15:21.182437
ipev_0032447,cust_002679,txn_0032447,59.241.186.134,IN,Chandigarh,30.7333,76.7794,False,False,2026-04-28 21:30:32.182437
ipev_0032448,cust_000387,txn_0032448,194.237.251.39,IN,Chennai,13.0827,80.2707,False,False,2026-04-18 14:14:53.182437
ipev_0032449,cust_009824,txn_0032449,74.174.131.72,IN,Chennai,13.0827,80.2707,False,False,2026-05-20 10:24:11.182437
ipev_0032450,cust_003958,txn_0032450,14.185.163.195,IN,Kolkata,22.5726,88.3639,False,False,2026-03-27 07:49:09.182437
ipev_0032451,cust_002435,txn_0032451,97.174.75.226,IN,Lucknow,26.8467,80.9462,False,False,2026-06-23 16:54:05.182437
ipev_0032452,cust_008352,txn_0032452,155.176.96.246,IN,Lucknow,26.8467,80.9462,False,False,2026-06-22 13:04:55.182437
ipev_0032453,cust_002701,txn_0032453,7.244.54.114,IN,Pune,18.5204,73.8567,False,False,2026-04-14 17:22:09.182437
ipev_0032454,cust_000495,txn_0032454,98.99.109.202,IN,Bhopal,23.2599,77.4126,False,False,2026-03-07 22:31:47.182437
ipev_0032455,cust_002952,txn_0032455,127.247.237.159,IN,Pune,18.5204,73.8567,False,False,2026-07-07 22:40:09.182437
ipev_0032456,cust_003159,txn_0032456,30.8.53.201,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-28 17:58:18.182437
ipev_0032457,cust_008280,txn_0032457,202.65.114.93,IN,Delhi,28.7041,77.1025,False,False,2026-08-06 03:30:57.182437
ipev_0032458,cust_001158,txn_0032458,85.28.222.242,IN,Port Blair,11.6234,92.7265,False,False,2026-07-12 14:59:18.182437
ipev_0032459,cust_008155,txn_0032459,130.114.189.165,IN,Hyderabad,17.385,78.4867,False,False,2026-04-19 07:38:35.182437
ipev_0032460,cust_000260,txn_0032460,217.175.245.73,IN,Chennai,13.0827,80.2707,False,False,2026-05-17 06:21:26.182437
ipev_0032461,cust_004973,txn_0032461,150.83.185.173,IN,Chennai,13.0827,80.2707,False,False,2026-05-05 02:49:17.182437
ipev_0032462,cust_007926,txn_0032462,131.207.152.95,IN,Hyderabad,17.385,78.4867,False,False,2026-08-22 12:09:27.182437
ipev_0032463,cust_008441,txn_0032463,171.220.220.164,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-28 16:18:01.182437
ipev_0032464,cust_005622,txn_0032464,49.68.44.136,IN,Lucknow,26.8467,80.9462,False,False,2026-05-04 10:39:03.182437
ipev_0032465,cust_000595,txn_0032465,26.196.159.202,IN,Chandigarh,30.7333,76.7794,False,False,2026-08-03 16:52:45.182437
ipev_0032466,cust_003700,txn_0032466,98.82.168.19,IN,Kochi,9.9312,76.2673,False,False,2026-08-02 11:22:13.182437
ipev_0032467,cust_008282,txn_0032467,39.130.221.141,IN,Hyderabad,17.385,78.4867,False,False,2026-04-13 09:39:27.182437
ipev_0032468,cust_005382,txn_0032468,119.118.254.131,IN,Guwahati,26.1445,91.7362,False,False,2026-05-16 10:12:49.182437
ipev_0032469,cust_007828,txn_0032469,102.105.240.243,IN,Jaipur,26.9124,75.7873,False,False,2026-04-19 10:45:25.182437
ipev_0032470,cust_007867,txn_0032470,176.201.174.48,IN,Ahmedabad,23.0225,72.5714,False,False,2026-03-14 12:01:18.182437
ipev_0032471,cust_005969,txn_0032471,23.198.83.60,IN,Jaipur,26.9124,75.7873,False,False,2026-08-03 01:57:18.182437
ipev_0032472,cust_002441,txn_0032472,68.198.77.193,IN,Lucknow,26.8467,80.9462,False,False,2026-06-07 00:20:36.182437
ipev_0032473,cust_002469,txn_0032473,170.247.9.27,IN,Pune,18.5204,73.8567,False,False,2026-07-18 00:51:12.182437
ipev_0032474,cust_000185,txn_0032474,150.40.64.114,IN,Hyderabad,17.385,78.4867,False,False,2026-07-25 10:51:35.182437
ipev_0032475,cust_001236,txn_0032475,46.105.134.25,IN,Ahmedabad,23.0225,72.5714,False,False,2026-03-08 01:30:20.182437
ipev_0032476,cust_009167,txn_0032476,131.112.50.99,IN,Delhi,28.7041,77.1025,False,False,2026-08-23 15:51:31.182437
ipev_0032477,cust_003893,txn_0032477,204.42.106.165,IN,Guwahati,26.1445,91.7362,False,False,2026-03-18 03:09:00.182437
ipev_0032478,cust_004013,txn_0032478,58.143.77.159,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-19 06:11:03.182437
ipev_0032479,cust_000039,txn_0032479,124.198.201.64,IN,Hyderabad,17.385,78.4867,False,False,2026-03-18 00:22:42.182437
ipev_0032480,cust_002199,txn_0032480,1.119.126.49,IN,Ahmedabad,23.0225,72.5714,False,False,2026-05-01 22:44:48.182437
ipev_0032481,cust_009812,txn_0032481,164.141.233.154,IN,Bhopal,23.2599,77.4126,False,False,2026-07-25 04:25:26.182437
ipev_0032482,cust_008505,txn_0032482,156.67.21.46,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-10 11:08:40.182437
ipev_0032483,cust_005918,txn_0032483,103.241.0.207,IN,Bengaluru,12.9716,77.5946,False,False,2026-07-12 00:46:00.182437
ipev_0032484,cust_003578,txn_0032484,141.85.10.113,IN,Mumbai,19.076,72.8777,False,False,2026-08-01 14:37:08.182437
ipev_0032485,cust_000629,txn_0032485,131.126.137.153,IN,Kolkata,22.5726,88.3639,False,False,2026-05-12 00:09:08.182437
ipev_0032486,cust_004273,txn_0032486,186.166.100.209,IN,Port Blair,11.6234,92.7265,False,False,2026-03-20 04:28:11.182437
ipev_0032487,cust_005257,txn_0032487,139.135.79.125,IN,Bengaluru,12.9716,77.5946,False,False,2026-06-15 16:22:27.182437
ipev_0032488,cust_007251,txn_0032488,16.192.123.167,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-17 09:19:34.182437
ipev_0032489,cust_006925,txn_0032489,79.6.77.219,IN,Jaipur,26.9124,75.7873,False,False,2026-07-07 17:42:11.182437
ipev_0032490,cust_008463,txn_0032490,218.132.21.72,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-28 11:55:15.182437
ipev_0032491,cust_009299,txn_0032491,145.54.110.55,IN,Kolkata,22.5726,88.3639,False,False,2026-06-10 05:13:07.182437
ipev_0032492,cust_000837,txn_0032492,156.251.162.230,IN,Jaipur,26.9124,75.7873,False,False,2026-06-15 09:25:04.182437
ipev_0032493,cust_002668,txn_0032493,128.42.200.120,IN,Chandigarh,30.7333,76.7794,False,False,2026-08-25 07:21:10.182437
ipev_0032494,cust_001760,txn_0032494,204.167.251.136,IN,Bhopal,23.2599,77.4126,False,False,2026-08-05 15:47:19.182437
ipev_0032495,cust_008680,txn_0032495,200.202.109.97,IN,Kochi,9.9312,76.2673,False,False,2026-06-18 18:09:32.182437
ipev_0032496,cust_000402,txn_0032496,118.68.57.72,IN,Hyderabad,17.385,78.4867,False,False,2026-05-23 18:19:20.182437
ipev_0032497,cust_004612,txn_0032497,217.216.202.233,IN,Delhi,28.7041,77.1025,False,False,2026-06-16 15:10:55.182437
ipev_0032498,cust_002630,txn_0032498,1.109.123.222,IN,Pune,18.5204,73.8567,False,False,2026-04-26 09:15:21.182437
ipev_0032499,cust_007649,txn_0032499,126.160.137.155,IN,Port Blair,11.6234,92.7265,False,False,2026-05-25 01:42:52.182437
ipev_0032500,cust_007443,txn_0032500,89.45.95.45,IN,Bhopal,23.2599,77.4126,False,False,2026-03-26 04:23:08.182437
ipev_0032501,cust_002446,txn_0032501,122.177.147.80,IN,Lucknow,26.8467,80.9462,False,False,2026-04-28 16:17:06.182437
ipev_0032502,cust_005669,txn_0032502,113.145.116.63,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-24 02:39:56.182437
ipev_0032503,cust_007296,txn_0032503,135.16.37.183,IN,Jaipur,26.9124,75.7873,False,False,2026-08-03 09:30:56.182437
ipev_0032504,cust_008821,txn_0032504,166.205.166.139,IN,Pune,18.5204,73.8567,False,False,2026-08-19 07:03:02.182437
ipev_0032505,cust_009697,txn_0032505,94.132.239.92,IN,Port Blair,11.6234,92.7265,False,False,2026-06-29 00:07:02.182437
ipev_0032506,cust_007764,txn_0032506,23.231.180.67,IN,Pune,18.5204,73.8567,False,False,2026-04-23 09:27:27.182437
ipev_0032507,cust_006268,txn_0032507,58.224.154.120,IN,Pune,18.5204,73.8567,False,False,2026-08-11 06:24:21.182437
ipev_0032508,cust_004989,txn_0032508,152.205.167.154,IN,Pune,18.5204,73.8567,False,False,2026-08-27 08:30:02.182437
ipev_0032509,cust_008267,txn_0032509,86.134.12.233,IN,Kolkata,22.5726,88.3639,False,False,2026-06-04 21:41:51.182437
ipev_0032510,cust_001306,txn_0032510,103.24.162.112,IN,Port Blair,11.6234,92.7265,False,False,2026-04-09 19:17:26.182437
ipev_0032511,cust_008984,txn_0032511,188.249.139.17,IN,Hyderabad,17.385,78.4867,False,False,2026-04-05 10:41:57.182437
ipev_0032512,cust_000346,txn_0032512,111.160.20.17,IN,Port Blair,11.6234,92.7265,False,False,2026-03-23 21:06:08.182437
ipev_0032513,cust_005036,txn_0032513,123.143.78.240,IN,Kochi,9.9312,76.2673,False,False,2026-05-06 09:05:19.182437
ipev_0032514,cust_002177,txn_0032514,48.214.243.26,IN,Chennai,13.0827,80.2707,False,False,2026-07-27 10:35:37.182437
ipev_0032515,cust_008853,txn_0032515,222.212.195.57,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-15 10:19:06.182437
ipev_0032516,cust_009567,txn_0032516,105.237.116.164,IN,Kolkata,22.5726,88.3639,False,False,2026-03-06 10:38:52.182437
ipev_0032517,cust_001168,txn_0032517,103.189.30.124,IN,Pune,18.5204,73.8567,False,False,2026-03-30 06:16:50.182437
ipev_0032518,cust_001015,txn_0032518,20.173.197.188,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-11 23:10:57.182437
ipev_0032519,cust_000484,txn_0032519,130.242.167.156,IN,Jaipur,26.9124,75.7873,False,False,2026-07-12 04:25:54.182437
ipev_0032520,cust_006721,txn_0032520,147.196.73.180,IN,Ahmedabad,23.0225,72.5714,False,False,2026-05-25 18:20:28.182437
ipev_0032521,cust_009459,txn_0032521,153.99.248.86,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-29 01:46:27.182437
ipev_0032522,cust_009334,txn_0032522,97.151.191.220,IN,Ahmedabad,23.0225,72.5714,False,False,2026-08-16 06:33:14.182437
ipev_0032523,cust_000665,txn_0032523,139.214.222.34,IN,Chandigarh,30.7333,76.7794,False,False,2026-05-27 23:07:11.182437
ipev_0032524,cust_002599,txn_0032524,56.51.251.128,IN,Kochi,9.9312,76.2673,False,False,2026-03-15 11:59:20.182437
ipev_0032525,cust_001194,txn_0032525,131.212.119.136,IN,Bhopal,23.2599,77.4126,False,False,2026-06-11 04:51:47.182437
ipev_0032526,cust_000299,txn_0032526,103.123.134.130,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-10 08:34:00.182437
ipev_0032527,cust_009405,txn_0032527,17.104.186.212,IN,Kolkata,22.5726,88.3639,False,False,2026-08-25 13:20:57.182437
ipev_0032528,cust_000951,txn_0032528,60.197.171.199,IN,Jaipur,26.9124,75.7873,False,False,2026-03-21 05:07:47.182437
ipev_0032529,cust_005080,txn_0032529,44.6.53.157,IN,Bhopal,23.2599,77.4126,False,False,2026-05-20 18:19:10.182437
ipev_0032530,cust_001830,txn_0032530,161.195.149.208,IN,Kolkata,22.5726,88.3639,False,False,2026-06-12 17:28:47.182437
ipev_0032531,cust_009853,txn_0032531,56.133.27.96,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-11 10:44:30.182437
ipev_0032532,cust_007139,txn_0032532,184.93.248.197,IN,Bengaluru,12.9716,77.5946,False,False,2026-04-25 23:39:04.182437
ipev_0032533,cust_004875,txn_0032533,194.36.171.184,IN,Chandigarh,30.7333,76.7794,False,False,2026-07-07 20:21:59.182437
ipev_0032534,cust_000532,txn_0032534,39.56.139.218,IN,Guwahati,26.1445,91.7362,False,False,2026-03-06 23:30:48.182437
ipev_0032535,cust_002134,txn_0032535,69.165.47.189,IN,Pune,18.5204,73.8567,False,False,2026-04-13 15:15:53.182437
ipev_0032536,cust_005521,txn_0032536,213.235.2.133,IN,Ahmedabad,23.0225,72.5714,False,False,2026-05-29 09:54:39.182437
ipev_0032537,cust_004876,txn_0032537,149.205.247.178,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-28 01:14:06.182437
ipev_0032538,cust_007954,txn_0032538,13.96.233.35,IN,Port Blair,11.6234,92.7265,False,False,2026-05-14 04:02:03.182437
ipev_0032539,cust_004653,txn_0032539,209.27.186.123,IN,Chandigarh,30.7333,76.7794,False,False,2026-07-20 21:19:36.182437
ipev_0032540,cust_004719,txn_0032540,134.234.17.22,IN,Mumbai,19.076,72.8777,False,False,2026-07-09 06:30:26.182437
ipev_0032541,cust_006049,txn_0032541,214.231.87.208,IN,Lucknow,26.8467,80.9462,False,False,2026-06-16 17:27:05.182437
ipev_0032542,cust_009715,txn_0032542,52.189.38.144,IN,Jaipur,26.9124,75.7873,False,False,2026-08-22 22:50:00.182437
ipev_0032543,cust_009405,txn_0032543,89.53.124.245,IN,Kolkata,22.5726,88.3639,False,False,2026-03-31 20:42:44.182437
ipev_0032544,cust_009783,txn_0032544,169.177.82.30,IN,Pune,18.5204,73.8567,False,False,2026-05-17 03:18:39.182437
ipev_0032545,cust_001152,txn_0032545,124.174.97.111,IN,Kochi,9.9312,76.2673,False,False,2026-08-18 05:05:42.182437
ipev_0032546,cust_002488,txn_0032546,42.220.205.5,IN,Chandigarh,30.7333,76.7794,False,False,2026-07-08 04:24:56.182437
ipev_0032547,cust_003181,txn_0032547,115.51.222.53,IN,Chennai,13.0827,80.2707,False,False,2026-07-04 16:27:18.182437
ipev_0032548,cust_009883,txn_0032548,196.37.14.2,IN,Kolkata,22.5726,88.3639,False,False,2026-08-20 14:46:34.182437
ipev_0032549,cust_008323,txn_0032549,68.8.199.210,IN,Guwahati,26.1445,91.7362,False,False,2026-05-19 14:16:34.182437
ipev_0032550,cust_005604,txn_0032550,63.60.251.126,IN,Lucknow,26.8467,80.9462,False,False,2026-04-25 03:47:06.182437
ipev_0032551,cust_005194,txn_0032551,101.206.63.156,IN,Ahmedabad,23.0225,72.5714,False,False,2026-08-18 20:04:46.182437
ipev_0032552,cust_002983,txn_0032552,87.217.121.250,IN,Port Blair,11.6234,92.7265,False,False,2026-08-15 23:59:08.182437
ipev_0032553,cust_008244,txn_0032553,194.29.38.177,IN,Ahmedabad,23.0225,72.5714,False,False,2026-03-02 14:40:55.182437
ipev_0032554,cust_006182,txn_0032554,72.49.34.250,IN,Ahmedabad,23.0225,72.5714,False,False,2026-05-20 09:42:55.182437
ipev_0032555,cust_007458,txn_0032555,92.108.205.117,IN,Mumbai,19.076,72.8777,False,False,2026-03-15 21:56:26.182437
ipev_0032556,cust_001505,txn_0032556,40.242.142.161,IN,Guwahati,26.1445,91.7362,False,False,2026-08-17 10:02:48.182437
ipev_0032557,cust_004433,txn_0032557,140.184.123.27,IN,Guwahati,26.1445,91.7362,False,False,2026-05-19 05:26:09.182437
ipev_0032558,cust_006537,txn_0032558,134.137.199.135,IN,Kochi,9.9312,76.2673,False,False,2026-07-03 11:58:50.182437
ipev_0032559,cust_005115,txn_0032559,26.252.141.139,IN,Guwahati,26.1445,91.7362,False,False,2026-05-03 13:50:43.182437
ipev_0032560,cust_006458,txn_0032560,170.213.166.122,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-08 01:54:14.182437
ipev_0032561,cust_002880,txn_0032561,81.173.244.27,IN,Bhopal,23.2599,77.4126,False,False,2026-06-25 01:49:11.182437
ipev_0032562,cust_007373,txn_0032562,150.229.44.117,IN,Lucknow,26.8467,80.9462,False,False,2026-04-06 01:43:41.182437
ipev_0032563,cust_004352,txn_0032563,209.248.186.143,IN,Lucknow,26.8467,80.9462,False,False,2026-06-23 21:35:19.182437
ipev_0032564,cust_003384,txn_0032564,187.234.108.108,IN,Mumbai,19.076,72.8777,False,False,2026-07-31 14:23:33.182437
ipev_0032565,cust_008059,txn_0032565,128.109.167.97,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-29 21:49:06.182437
ipev_0032566,cust_006722,txn_0032566,214.159.171.93,IN,Jaipur,26.9124,75.7873,False,False,2026-03-07 18:40:46.182437
ipev_0032567,cust_000822,txn_0032567,147.87.194.200,IN,Bhopal,23.2599,77.4126,False,False,2026-04-02 22:30:33.182437
ipev_0032568,cust_007253,txn_0032568,122.199.147.198,IN,Kochi,9.9312,76.2673,False,False,2026-06-08 10:58:24.182437
ipev_0032569,cust_008808,txn_0032569,114.87.248.193,IN,Mumbai,19.076,72.8777,False,False,2026-07-27 01:46:53.182437
ipev_0032570,cust_003613,txn_0032570,12.179.199.111,IN,Kochi,9.9312,76.2673,False,False,2026-05-31 15:33:00.182437
ipev_0032571,cust_004351,txn_0032571,31.208.109.138,IN,Mumbai,19.076,72.8777,False,False,2026-06-25 05:04:59.182437
ipev_0032572,cust_009535,txn_0032572,156.146.144.178,IN,Kochi,9.9312,76.2673,False,False,2026-04-21 08:24:15.182437
ipev_0032573,cust_008408,txn_0032573,33.37.247.156,IN,Bhopal,23.2599,77.4126,False,False,2026-06-30 19:13:25.182437
ipev_0032574,cust_005528,txn_0032574,77.199.240.216,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-28 02:11:13.182437
ipev_0032575,cust_008641,txn_0032575,62.215.224.191,IN,Kolkata,22.5726,88.3639,False,False,2026-06-22 20:45:07.182437
ipev_0032576,cust_007841,txn_0032576,156.44.116.152,IN,Guwahati,26.1445,91.7362,False,False,2026-03-30 11:54:47.182437
ipev_0032577,cust_009913,txn_0032577,141.41.145.38,IN,Lucknow,26.8467,80.9462,False,False,2026-04-18 01:46:43.182437
ipev_0032578,cust_009471,txn_0032578,28.29.170.113,IN,Chennai,13.0827,80.2707,False,False,2026-03-24 07:16:13.182437
ipev_0032579,cust_009301,txn_0032579,156.103.150.165,IN,Jaipur,26.9124,75.7873,False,False,2026-07-19 00:35:06.182437
ipev_0032580,cust_003765,txn_0032580,153.141.231.11,IN,Pune,18.5204,73.8567,False,False,2026-08-19 08:56:15.182437
ipev_0032581,cust_008849,txn_0032581,15.207.131.242,IN,Hyderabad,17.385,78.4867,False,False,2026-03-10 21:59:29.182437
ipev_0032582,cust_008975,txn_0032582,170.127.25.134,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-28 13:28:16.182437
ipev_0032583,cust_007351,txn_0032583,211.223.76.76,IN,Delhi,28.7041,77.1025,False,False,2026-05-17 23:47:17.182437
ipev_0032584,cust_009374,txn_0032584,74.59.86.230,IN,Guwahati,26.1445,91.7362,False,False,2026-07-04 08:27:45.182437
ipev_0032585,cust_004598,txn_0032585,17.183.36.70,IN,Jaipur,26.9124,75.7873,False,False,2026-03-31 16:37:33.182437
ipev_0032586,cust_009775,txn_0032586,62.150.158.219,IN,Mumbai,19.076,72.8777,False,False,2026-05-02 08:16:02.182437
ipev_0032587,cust_001868,txn_0032587,79.183.107.247,IN,Hyderabad,17.385,78.4867,False,False,2026-03-21 09:35:28.182437
ipev_0032588,cust_005793,txn_0032588,104.143.228.50,IN,Bhopal,23.2599,77.4126,False,False,2026-05-08 05:18:19.182437
ipev_0032589,cust_008567,txn_0032589,215.186.195.131,IN,Chennai,13.0827,80.2707,False,False,2026-08-02 06:59:52.182437
ipev_0032590,cust_008251,txn_0032590,146.89.12.235,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-20 02:27:09.182437
ipev_0032591,cust_006731,txn_0032591,119.48.75.4,IN,Pune,18.5204,73.8567,False,False,2026-03-10 16:45:17.182437
ipev_0032592,cust_007588,txn_0032592,119.139.192.127,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-25 03:22:28.182437
ipev_0032593,cust_000656,txn_0032593,58.86.206.188,IN,Port Blair,11.6234,92.7265,False,False,2026-03-31 16:28:22.182437
ipev_0032594,cust_009015,txn_0032594,68.188.234.247,IN,Delhi,28.7041,77.1025,False,False,2026-06-29 21:48:54.182437
ipev_0032595,cust_008142,txn_0032595,192.165.106.143,IN,Jaipur,26.9124,75.7873,False,False,2026-08-03 20:40:26.182437
ipev_0032596,cust_007341,txn_0032596,93.123.156.65,IN,Chennai,13.0827,80.2707,False,False,2026-06-14 11:46:41.182437
ipev_0032597,cust_003984,txn_0032597,119.185.173.157,IN,Port Blair,11.6234,92.7265,False,False,2026-04-21 00:41:42.182437
ipev_0032598,cust_003210,txn_0032598,27.81.236.150,IN,Lucknow,26.8467,80.9462,False,False,2026-07-27 02:25:39.182437
ipev_0032599,cust_005293,txn_0032599,195.43.40.99,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-31 22:07:15.182437
ipev_0032600,cust_005151,txn_0032600,143.5.75.143,IN,Mumbai,19.076,72.8777,False,False,2026-03-20 14:04:44.182437
ipev_0032601,cust_007787,txn_0032601,28.130.149.100,IN,Bhopal,23.2599,77.4126,False,False,2026-06-02 05:22:36.182437
ipev_0032602,cust_003763,txn_0032602,139.26.250.31,IN,Bhopal,23.2599,77.4126,False,False,2026-08-06 01:42:09.182437
