id,transaction_id,customer_id,reason,status,filed_at,resolved_at
disp_001494,txn_0094393,cust_000901,unauthorized_transaction,resolved,2026-06-25 01:31:45.182437,
disp_001495,txn_0095816,cust_005680,did_not_receive_goods,resolved,2026-05-22 09:40:41.182437,
disp_001496,txn_0096714,cust_005180,unauthorized_transaction,resolved,2026-03-21 00:06:48.182437,
disp_001497,txn_0099131,cust_003304,account_compromised,open,2026-05-07 11:06:13.182437,
disp_001498,txn_0099333,cust_007299,account_compromised,open,2026-06-11 22:38:10.182437,
disp_001499,txn_0096406,cust_007463,account_compromised,resolved,2026-07-10 06:12:32.182437,
disp_001500,txn_0097913,cust_006217,account_compromised,resolved,2026-08-06 08:03:25.182437,
disp_001501,txn_0098230,cust_003470,unauthorized_transaction,open,2026-08-20 09:54:46.182437,
disp_001502,txn_0097694,cust_002274,did_not_receive_goods,resolved,2026-07-26 10:14:25.182437,
disp_001503,txn_0095318,cust_002580,unauthorized_transaction,resolved,2026-03-31 02:26:26.182437,
disp_001504,txn_0096342,cust_006856,unauthorized_transaction,resolved,2026-05-14 11:17:26.182437,
disp_001505,txn_0094600,cust_000883,unauthorized_transaction,open,2026-04-22 13:00:52.182437,
disp_001506,txn_0094531,cust_000065,did_not_receive_goods,open,2026-07-02 22:23:09.182437,
disp_001507,txn_0096768,cust_000937,account_compromised,open,2026-04-30 14:07:59.182437,
disp_001508,txn_0098350,cust_002206,unauthorized_transaction,open,2026-05-10 09:39:23.182437,
disp_001509,txn_0097847,cust_008414,account_compromised,open,2026-08-06 00:59:24.182437,
disp_001510,txn_0094275,cust_007955,unauthorized_transaction,open,2026-07-31 03:39:41.182437,
disp_001511,txn_0095825,cust_002798,account_compromised,open,2026-03-28 23:01:20.182437,
disp_001512,txn_0095688,cust_009144,unauthorized_transaction,open,2026-05-19 08:25:06.182437,
disp_001513,txn_0095427,cust_002012,account_compromised,open,2026-04-07 05:26:15.182437,
disp_001514,txn_0098721,cust_006586,account_compromised,resolved,2026-03-27 04:58:13.182437,
disp_001515,txn_0098782,cust_002687,account_compromised,open,2026-06-28 19:48:14.182437,
disp_001516,txn_0096347,cust_006856,account_compromised,resolved,2026-05-15 11:19:16.182437,
disp_001517,txn_0099182,cust_007375,did_not_receive_goods,open,2026-08-09 17:34:20.182437,
disp_001518,txn_0096705,cust_005180,unauthorized_transaction,resolved,2026-03-22 22:01:21.182437,
disp_001519,txn_0100007,cust_002629,did_not_receive_goods,resolved,2026-08-09 18:42:25.182437,
disp_001520,txn_0094728,cust_001324,unauthorized_transaction,open,2026-04-27 02:08:43.182437,
disp_001521,txn_0095525,cust_001155,account_compromised,resolved,2026-05-25 06:28:28.182437,
disp_001522,txn_0098760,cust_002894,unauthorized_transaction,resolved,2026-06-30 19:37:28.182437,
disp_001523,txn_0100391,cust_003287,account_compromised,resolved,2026-07-23 15:06:26.182437,
disp_001524,txn_0097556,cust_009745,unauthorized_transaction,resolved,2026-07-02 23:22:05.182437,
disp_001525,txn_0098704,cust_008286,did_not_receive_goods,open,2026-06-04 01:00:39.182437,
disp_001526,txn_0094773,cust_001882,account_compromised,open,2026-04-29 04:24:09.182437,
disp_001527,txn_0099395,cust_001462,unauthorized_transaction,open,2026-07-28 05:52:02.182437,
disp_001528,txn_0095063,cust_003546,account_compromised,resolved,2026-05-09 04:45:20.182437,
disp_001529,txn_0097286,cust_003969,account_compromised,resolved,2026-08-19 23:15:24.182437,
disp_001530,txn_0095459,cust_008800,did_not_receive_goods,resolved,2026-07-17 22:17:51.182437,
disp_001531,txn_0096285,cust_009112,account_compromised,resolved,2026-06-27 16:57:21.182437,
disp_001532,txn_0097790,cust_002799,unauthorized_transaction,open,2026-07-28 13:49:40.182437,
disp_001533,txn_0097979,cust_009159,account_compromised,resolved,2026-05-22 07:58:03.182437,
disp_001534,txn_0098598,cust_004230,did_not_receive_goods,open,2026-07-14 13:03:03.182437,
disp_001535,txn_0098409,cust_009351,did_not_receive_goods,resolved,2026-06-22 12:01:01.182437,
disp_001536,txn_0096994,cust_009238,unauthorized_transaction,open,2026-05-30 18:02:40.182437,
disp_001537,txn_0097268,cust_004345,did_not_receive_goods,open,2026-03-31 13:28:09.182437,
disp_001538,txn_0096024,cust_008578,unauthorized_transaction,resolved,2026-08-17 14:06:48.182437,
disp_001539,txn_0099897,cust_009246,account_compromised,resolved,2026-05-29 10:33:34.182437,
disp_001540,txn_0097738,cust_007913,unauthorized_transaction,open,2026-06-09 23:31:11.182437,
disp_001541,txn_0100236,cust_007572,account_compromised,resolved,2026-06-15 22:48:13.182437,
disp_001542,txn_0099861,cust_009011,unauthorized_transaction,resolved,2026-08-25 09:59:44.182437,
disp_001543,txn_0098674,cust_001787,did_not_receive_goods,resolved,2026-03-20 15:29:11.182437,
disp_001544,txn_0098266,cust_006926,unauthorized_transaction,resolved,2026-07-27 12:10:50.182437,
disp_001545,txn_0094071,cust_001081,did_not_receive_goods,open,2026-06-12 13:00:12.182437,
disp_001546,txn_0099963,cust_006305,account_compromised,resolved,2026-04-03 12:58:45.182437,
disp_001547,txn_0095353,cust_009515,did_not_receive_goods,open,2026-05-04 01:48:08.182437,
disp_001548,txn_0097833,cust_003237,unauthorized_transaction,resolved,2026-05-04 21:50:05.182437,
disp_001549,txn_0098858,cust_003765,unauthorized_transaction,resolved,2026-05-21 05:12:27.182437,
disp_001550,txn_0094674,cust_001770,did_not_receive_goods,resolved,2026-06-29 23:18:50.182437,
disp_001551,txn_0094381,cust_004765,account_compromised,open,2026-05-10 10:54:35.182437,
disp_001552,txn_0100118,cust_001321,did_not_receive_goods,open,2026-05-25 02:05:43.182437,
disp_001553,txn_0094475,cust_000806,account_compromised,open,2026-03-12 19:09:42.182437,
disp_001554,txn_0096162,cust_001473,did_not_receive_goods,resolved,2026-03-08 03:42:50.182437,
disp_001555,txn_0095623,cust_006723,unauthorized_transaction,resolved,2026-04-19 23:08:14.182437,
disp_001556,txn_0098155,cust_003118,account_compromised,resolved,2026-05-20 00:32:34.182437,
disp_001557,txn_0099612,cust_000360,did_not_receive_goods,resolved,2026-07-11 01:08:43.182437,
disp_001558,txn_0095942,cust_009279,did_not_receive_goods,resolved,2026-08-17 01:42:18.182437,
disp_001559,txn_0097044,cust_004909,did_not_receive_goods,open,2026-08-17 02:49:46.182437,
disp_001560,txn_0095471,cust_001276,unauthorized_transaction,open,2026-08-01 04:54:26.182437,
disp_001561,txn_0094321,cust_001987,did_not_receive_goods,open,2026-06-12 10:13:27.182437,
disp_001562,txn_0099929,cust_003008,did_not_receive_goods,open,2026-03-18 15:10:42.182437,
disp_001563,txn_0099242,cust_007146,unauthorized_transaction,open,2026-06-17 11:57:31.182437,
disp_001564,txn_0094199,cust_000733,did_not_receive_goods,open,2026-08-27 16:45:17.182437,
disp_001565,txn_0099122,cust_001774,account_compromised,open,2026-05-27 12:11:46.182437,
disp_001566,txn_0096506,cust_004039,did_not_receive_goods,open,2026-08-09 14:44:34.182437,
disp_001567,txn_0094348,cust_003606,did_not_receive_goods,open,2026-07-16 03:03:03.182437,
disp_001568,txn_0096563,cust_008837,account_compromised,open,2026-07-11 21:57:19.182437,
disp_001569,txn_0099952,cust_009073,did_not_receive_goods,resolved,2026-04-12 16:18:42.182437,
disp_001570,txn_0099910,cust_002837,account_compromised,resolved,2026-06-21 16:01:53.182437,
disp_001571,txn_0100265,cust_008985,did_not_receive_goods,open,2026-07-20 03:26:07.182437,
disp_001572,txn_0096893,cust_004113,account_compromised,resolved,2026-06-20 17:42:03.182437,
disp_001573,txn_0096633,cust_002029,account_compromised,resolved,2026-04-02 20:18:20.182437,
disp_001574,txn_0098742,cust_006709,unauthorized_transaction,resolved,2026-05-08 10:27:03.182437,
disp_001575,txn_0098386,cust_005586,unauthorized_transaction,open,2026-05-16 14:35:48.182437,
disp_001576,txn_0099874,cust_002869,unauthorized_transaction,resolved,2026-03-12 23:22:01.182437,
disp_001577,txn_0095041,cust_006613,did_not_receive_goods,open,2026-04-20 07:04:16.182437,
disp_001578,txn_0097722,cust_008355,account_compromised,open,2026-06-17 20:07:47.182437,
disp_001579,txn_0097022,cust_001672,unauthorized_transaction,resolved,2026-03-23 20:34:31.182437,
disp_001580,txn_0099607,cust_000360,account_compromised,open,2026-07-09 14:56:34.182437,
disp_001581,txn_0094268,cust_002187,unauthorized_transaction,resolved,2026-08-04 22:14:14.182437,
disp_001582,txn_0096519,cust_004983,account_compromised,resolved,2026-06-13 19:01:09.182437,
disp_001583,txn_0098736,cust_008424,account_compromised,open,2026-04-30 19:58:10.182437,
disp_001584,txn_0100012,cust_004530,account_compromised,open,2026-08-19 09:30:21.182437,
disp_001585,txn_0098572,cust_005605,did_not_receive_goods,open,2026-07-28 16:03:10.182437,
disp_001586,txn_0096304,cust_006060,unauthorized_transaction,open,2026-04-12 16:45:41.182437,
disp_001587,txn_0097296,cust_002941,unauthorized_transaction,open,2026-06-04 16:01:10.182437,
disp_001588,txn_0099880,cust_003199,unauthorized_transaction,resolved,2026-05-19 21:28:33.182437,
disp_001589,txn_0097998,cust_003535,unauthorized_transaction,resolved,2026-03-30 03:47:09.182437,
disp_001590,txn_0095804,cust_004036,did_not_receive_goods,resolved,2026-05-07 06:32:45.182437,
disp_001591,txn_0095240,cust_006574,did_not_receive_goods,open,2026-06-04 17:53:49.182437,
disp_001592,txn_0094242,cust_006512,unauthorized_transaction,open,2026-06-04 03:02:52.182437,
disp_001593,txn_0100289,cust_005370,account_compromised,open,2026-06-18 06:55:09.182437,
disp_001594,txn_0099938,cust_007610,account_compromised,open,2026-05-19 03:44:23.182437,
disp_001595,txn_0096103,cust_001778,unauthorized_transaction,open,2026-07-19 11:32:53.182437,
disp_001596,txn_0097172,cust_006038,did_not_receive_goods,open,2026-07-26 11:48:27.182437,
disp_001597,txn_0099345,cust_006223,unauthorized_transaction,resolved,2026-06-17 21:04:55.182437,
disp_001598,txn_0099177,cust_002305,unauthorized_transaction,resolved,2026-04-22 06:42:30.182437,
disp_001599,txn_0095394,cust_000113,unauthorized_transaction,open,2026-05-09 22:53:06.182437,
disp_001600,txn_0098731,cust_007783,did_not_receive_goods,open,2026-04-08 23:00:59.182437,
disp_001601,txn_0094869,cust_000403,account_compromised,open,2026-08-13 03:06:06.182437,
disp_001602,txn_0094802,cust_000455,did_not_receive_goods,resolved,2026-04-13 18:29:41.182437,
disp_001603,txn_0094679,cust_008416,did_not_receive_goods,open,2026-06-19 04:50:26.182437,
disp_001604,txn_0096734,cust_001562,account_compromised,open,2026-05-17 16:34:50.182437,
disp_001605,txn_0096961,cust_009208,unauthorized_transaction,open,2026-04-21 09:01:32.182437,
disp_001606,txn_0096312,cust_003359,unauthorized_transaction,resolved,2026-08-27 09:03:10.182437,
disp_001607,txn_0095827,cust_002798,account_compromised,resolved,2026-03-29 09:05:40.182437,
disp_001608,txn_0096352,cust_001529,unauthorized_transaction,resolved,2026-07-08 03:10:58.182437,
disp_001609,txn_0096939,cust_001167,unauthorized_transaction,open,2026-05-05 22:02:44.182437,
disp_001610,txn_0095663,cust_005420,did_not_receive_goods,open,2026-04-10 07:10:34.182437,
disp_001611,txn_0099752,cust_009277,unauthorized_transaction,open,2026-08-26 19:24:07.182437,
disp_001612,txn_0097019,cust_001672,account_compromised,resolved,2026-03-22 17:24:25.182437,
disp_001613,txn_0099372,cust_009896,account_compromised,open,2026-03-24 05:35:48.182437,
disp_001614,txn_0097009,cust_007155,account_compromised,open,2026-04-27 04:40:08.182437,
disp_001615,txn_0097043,cust_004909,account_compromised,resolved,2026-08-17 13:54:29.182437,
disp_001616,txn_0096473,cust_001583,unauthorized_transaction,open,2026-03-16 20:01:04.182437,
disp_001617,txn_0097131,cust_007026,unauthorized_transaction,resolved,2026-08-06 12:38:07.182437,
disp_001618,txn_0099920,cust_001394,unauthorized_transaction,open,2026-05-17 09:08:35.182437,
disp_001619,txn_0095474,cust_000352,account_compromised,resolved,2026-05-18 10:47:27.182437,
disp_001620,txn_0094927,cust_007524,account_compromised,open,2026-06-26 22:46:27.182437,
disp_001621,txn_0095149,cust_000349,did_not_receive_goods,resolved,2026-03-26 04:03:05.182437,
disp_001622,txn_0098435,cust_004093,account_compromised,open,2026-08-10 14:53:25.182437,
disp_001623,txn_0095402,cust_009075,unauthorized_transaction,resolved,2026-04-09 08:59:12.182437,
disp_001624,txn_0098886,cust_005942,unauthorized_transaction,open,2026-08-25 01:21:16.182437,
disp_001625,txn_0097118,cust_005024,account_compromised,open,2026-08-18 07:02:57.182437,
disp_001626,txn_0100368,cust_005777,did_not_receive_goods,open,2026-05-26 18:20:38.182437,
disp_001627,txn_0095564,cust_005603,did_not_receive_goods,open,2026-05-30 14:23:18.182437,
disp_001628,txn_0100084,cust_007949,unauthorized_transaction,resolved,2026-08-20 16:36:17.182437,
disp_001629,txn_0098599,cust_007173,unauthorized_transaction,open,2026-05-02 09:40:00.182437,
disp_001630,txn_0098987,cust_005326,unauthorized_transaction,resolved,2026-05-25 17:39:46.182437,
disp_001631,txn_0098176,cust_004351,account_compromised,resolved,2026-08-18 07:14:47.182437,
disp_001632,txn_0098114,cust_005208,did_not_receive_goods,open,2026-07-30 11:04:19.182437,
disp_001633,txn_0096595,cust_008612,did_not_receive_goods,resolved,2026-07-03 19:13:52.182437,
disp_001634,txn_0095113,cust_008021,did_not_receive_goods,open,2026-08-19 10:54:04.182437,
disp_001635,txn_0099573,cust_002024,account_compromised,open,2026-05-27 21:28:16.182437,
disp_001636,txn_0099629,cust_003785,did_not_receive_goods,open,2026-07-10 12:00:53.182437,
disp_001637,txn_0098944,cust_009941,did_not_receive_goods,open,2026-07-09 14:35:06.182437,
disp_001638,txn_0099571,cust_002024,unauthorized_transaction,resolved,2026-05-29 00:29:20.182437,
disp_001639,txn_0099482,cust_001179,did_not_receive_goods,resolved,2026-05-14 14:53:17.182437,
disp_001640,txn_0097550,cust_003979,account_compromised,open,2026-08-04 14:33:30.182437,
disp_001641,txn_0100092,cust_000007,unauthorized_transaction,resolved,2026-03-11 18:46:45.182437,
disp_001642,txn_0099097,cust_009970,did_not_receive_goods,resolved,2026-03-13 23:57:31.182437,
disp_001643,txn_0094112,cust_004160,did_not_receive_goods,resolved,2026-04-17 17:50:31.182437,
disp_001644,txn_0098950,cust_007310,unauthorized_transaction,open,2026-06-28 05:51:18.182437,
disp_001645,txn_0098400,cust_009908,did_not_receive_goods,open,2026-05-24 02:36:10.182437,
disp_001646,txn_0098147,cust_006985,unauthorized_transaction,resolved,2026-04-04 17:41:27.182437,
disp_001647,txn_0097312,cust_001222,unauthorized_transaction,open,2026-08-29 16:42:13.182437,
disp_001648,txn_0096754,cust_005533,did_not_receive_goods,resolved,2026-03-13 23:51:10.182437,
disp_001649,txn_0095225,cust_001772,account_compromised,open,2026-04-06 09:05:59.182437,
disp_001650,txn_0095534,cust_006175,did_not_receive_goods,resolved,2026-06-03 02:40:35.182437,
disp_001651,txn_0099608,cust_000360,account_compromised,resolved,2026-07-08 11:56:31.182437,
disp_001652,txn_0095133,cust_000963,account_compromised,resolved,2026-05-27 09:18:21.182437,
disp_001653,txn_0095125,cust_000963,did_not_receive_goods,open,2026-05-28 02:04:31.182437,
disp_001654,txn_0095495,cust_001993,account_compromised,open,2026-08-11 06:52:40.182437,
disp_001655,txn_0097916,cust_001690,account_compromised,resolved,2026-08-05 23:35:54.182437,
disp_001656,txn_0094312,cust_006062,did_not_receive_goods,open,2026-04-11 09:25:04.182437,
disp_001657,txn_0097971,cust_006443,did_not_receive_goods,resolved,2026-07-29 05:27:22.182437,
disp_001658,txn_0099994,cust_006749,did_not_receive_goods,resolved,2026-05-07 06:40:07.182437,
disp_001659,txn_0100304,cust_009167,account_compromised,resolved,2026-06-24 14:21:17.182437,
disp_001660,txn_0098216,cust_007326,did_not_receive_goods,open,2026-03-22 12:44:36.182437,
disp_001661,txn_0098925,cust_002650,did_not_receive_goods,open,2026-06-12 16:14:23.182437,
disp_001662,txn_0099863,cust_005116,account_compromised,resolved,2026-06-27 10:00:41.182437,
disp_001663,txn_0096884,cust_004113,did_not_receive_goods,open,2026-06-21 22:23:51.182437,
disp_001664,txn_0098090,cust_001669,account_compromised,open,2026-08-21 23:24:23.182437,
disp_001665,txn_0099445,cust_000767,did_not_receive_goods,open,2026-07-02 19:56:54.182437,
disp_001666,txn_0098979,cust_007492,unauthorized_transaction,resolved,2026-03-06 21:09:48.182437,
disp_001667,txn_0099519,cust_008482,account_compromised,resolved,2026-08-17 07:11:46.182437,
disp_001668,txn_0099973,cust_009859,did_not_receive_goods,open,2026-06-09 04:33:02.182437,
disp_001669,txn_0098842,cust_000838,did_not_receive_goods,resolved,2026-04-08 14:30:10.182437,
disp_001670,txn_0094254,cust_000342,did_not_receive_goods,open,2026-05-02 12:45:05.182437,
disp_001671,txn_0094809,cust_006369,account_compromised,resolved,2026-08-18 21:34:17.182437,
disp_001672,txn_0096829,cust_000673,account_compromised,resolved,2026-06-09 22:26:09.182437,
disp_001673,txn_0096091,cust_006064,unauthorized_transaction,resolved,2026-07-04 20:46:47.182437,
disp_001674,txn_0095447,cust_000397,account_compromised,resolved,2026-08-20 02:55:42.182437,
disp_001675,txn_0099637,cust_000018,unauthorized_transaction,open,2026-08-20 15:05:01.182437,
disp_001676,txn_0099969,cust_009859,account_compromised,open,2026-06-07 10:28:34.182437,
disp_001677,txn_0096385,cust_001075,did_not_receive_goods,resolved,2026-06-04 21:17:02.182437,
disp_001678,txn_0094294,cust_005944,did_not_receive_goods,resolved,2026-04-23 15:39:17.182437,
disp_001679,txn_0097751,cust_000200,account_compromised,open,2026-08-12 06:51:29.182437,
disp_001680,txn_0099296,cust_005373,did_not_receive_goods,open,2026-06-22 16:18:38.182437,
disp_001681,txn_0094106,cust_008677,account_compromised,open,2026-03-09 20:04:06.182437,
disp_001682,txn_0096150,cust_000157,unauthorized_transaction,open,2026-08-18 19:15:24.182437,
disp_001683,txn_0098411,cust_007992,account_compromised,open,2026-03-19 19:00:40.182437,
disp_001684,txn_0097075,cust_000779,did_not_receive_goods,open,2026-03-12 23:00:02.182437,
disp_001685,txn_0097939,cust_006300,account_compromised,resolved,2026-07-03 00:28:32.182437,
disp_001686,txn_0097482,cust_007965,did_not_receive_goods,open,2026-05-15 18:18:06.182437,
disp_001687,txn_0097646,cust_005146,did_not_receive_goods,open,2026-07-10 09:32:42.182437,
disp_001688,txn_0099415,cust_002501,account_compromised,resolved,2026-04-26 09:03:23.182437,
disp_001689,txn_0095144,cust_000349,account_compromised,open,2026-03-27 14:56:29.182437,
disp_001690,txn_0097282,cust_009524,did_not_receive_goods,open,2026-03-23 01:32:20.182437,
disp_001691,txn_0097064,cust_007114,did_not_receive_goods,resolved,2026-03-23 16:58:05.182437,
disp_001692,txn_0097599,cust_001992,did_not_receive_goods,open,2026-05-02 08:18:29.182437,
disp_001693,txn_0098793,cust_000756,account_compromised,open,2026-06-01 21:36:49.182437,
disp_001694,txn_0099468,cust_009707,account_compromised,open,2026-08-24 12:31:55.182437,
disp_001695,txn_0099036,cust_007056,unauthorized_transaction,resolved,2026-07-09 12:59:19.182437,
disp_001696,txn_0097403,cust_006998,unauthorized_transaction,resolved,2026-07-24 11:02:32.182437,
disp_001697,txn_0096127,cust_006666,unauthorized_transaction,resolved,2026-05-14 02:57:26.182437,
disp_001698,txn_0097440,cust_007873,account_compromised,open,2026-07-18 20:09:43.182437,
disp_001699,txn_0096248,cust_005596,account_compromised,resolved,2026-05-13 22:16:49.182437,
disp_001700,txn_0096449,cust_009994,account_compromised,resolved,2026-07-10 07:51:12.182437,
disp_001701,txn_0096537,cust_004155,unauthorized_transaction,open,2026-05-19 14:15:45.182437,
disp_001702,txn_0095761,cust_001945,did_not_receive_goods,resolved,2026-06-29 07:32:41.182437,
disp_001703,txn_0094543,cust_007504,did_not_receive_goods,resolved,2026-03-07 22:02:32.182437,
disp_001704,txn_0094681,cust_004958,account_compromised,resolved,2026-03-08 21:46:38.182437,
disp_001705,txn_0094014,cust_004217,unauthorized_transaction,resolved,2026-04-20 02:02:32.182437,
disp_001706,txn_0094791,cust_004082,account_compromised,open,2026-03-27 17:55:45.182437,
disp_001707,txn_0096843,cust_008679,unauthorized_transaction,open,2026-06-18 07:47:47.182437,
disp_001708,txn_0099152,cust_006930,unauthorized_transaction,resolved,2026-08-22 23:19:02.182437,
disp_001709,txn_0094227,cust_006322,account_compromised,open,2026-07-31 17:57:49.182437,
disp_001710,txn_0100246,cust_005175,account_compromised,open,2026-04-06 22:32:42.182437,
disp_001711,txn_0094418,cust_004156,did_not_receive_goods,open,2026-03-23 09:21:05.182437,
disp_001712,txn_0098293,cust_001271,did_not_receive_goods,open,2026-06-30 17:12:53.182437,
disp_001713,txn_0099377,cust_009896,did_not_receive_goods,resolved,2026-03-23 23:45:06.182437,
disp_001714,txn_0094306,cust_003425,unauthorized_transaction,resolved,2026-07-18 08:10:16.182437,
disp_001715,txn_0098491,cust_000435,unauthorized_transaction,resolved,2026-07-11 00:20:05.182437,
disp_001716,txn_0096613,cust_009268,account_compromised,resolved,2026-03-24 15:31:10.182437,
disp_001717,txn_0098733,cust_009347,account_compromised,resolved,2026-07-31 01:14:54.182437,
disp_001718,txn_0098805,cust_009543,unauthorized_transaction,open,2026-06-18 21:01:56.182437,
disp_001719,txn_0099180,cust_007375,did_not_receive_goods,resolved,2026-08-08 21:33:09.182437,
disp_001720,txn_0097651,cust_002739,unauthorized_transaction,resolved,2026-06-16 05:41:23.182437,
disp_001721,txn_0097934,cust_000779,did_not_receive_goods,open,2026-04-19 23:21:51.182437,
disp_001722,txn_0099972,cust_009859,account_compromised,open,2026-06-09 15:29:47.182437,
disp_001723,txn_0095308,cust_004160,account_compromised,open,2026-07-31 07:04:49.182437,
disp_001724,txn_0096058,cust_008790,did_not_receive_goods,resolved,2026-08-01 06:00:25.182437,
disp_001725,txn_0098301,cust_000564,account_compromised,resolved,2026-08-16 16:01:39.182437,
disp_001726,txn_0100167,cust_001338,did_not_receive_goods,open,2026-05-17 00:35:52.182437,
disp_001727,txn_0100008,cust_002629,unauthorized_transaction,open,2026-08-09 21:42:46.182437,
disp_001728,txn_0095838,cust_009064,unauthorized_transaction,open,2026-04-06 10:49:15.182437,
disp_001729,txn_0098312,cust_005541,unauthorized_transaction,open,2026-05-28 18:05:29.182437,
disp_001730,txn_0099111,cust_006705,account_compromised,resolved,2026-05-02 12:42:24.182437,
disp_001731,txn_0096721,cust_007024,account_compromised,resolved,2026-05-05 17:58:39.182437,
disp_001732,txn_0095393,cust_008614,unauthorized_transaction,resolved,2026-06-28 04:01:18.182437,
disp_001733,txn_0099805,cust_000365,unauthorized_transaction,open,2026-03-06 21:17:25.182437,
disp_001734,txn_0097831,cust_009428,unauthorized_transaction,open,2026-06-29 22:38:13.182437,
disp_001735,txn_0094328,cust_008198,unauthorized_transaction,open,2026-06-13 15:07:09.182437,
disp_001736,txn_0096335,cust_009646,did_not_receive_goods,resolved,2026-07-22 13:41:05.182437,
disp_001737,txn_0095809,cust_004655,unauthorized_transaction,resolved,2026-05-26 07:01:28.182437,
disp_001738,txn_0096060,cust_008790,did_not_receive_goods,open,2026-07-30 16:10:33.182437,
disp_001739,txn_0097470,cust_003113,account_compromised,resolved,2026-04-26 17:36:09.182437,
disp_001740,txn_0094899,cust_000298,did_not_receive_goods,open,2026-04-23 17:00:13.182437,
disp_001741,txn_0094536,cust_008215,account_compromised,open,2026-06-26 10:06:05.182437,
disp_001742,txn_0099038,cust_000729,account_compromised,resolved,2026-07-10 05:00:19.182437,
disp_001743,txn_0097676,cust_004354,account_compromised,resolved,2026-03-03 16:02:01.182437,
disp_001744,txn_0098123,cust_008447,unauthorized_transaction,resolved,2026-04-15 06:51:19.182437,
disp_001745,txn_0098683,cust_009540,did_not_receive_goods,open,2026-08-05 10:55:46.182437,
disp_001746,txn_0096128,cust_006666,did_not_receive_goods,resolved,2026-05-13 00:45:04.182437,
disp_001747,txn_0094361,cust_003517,account_compromised,open,2026-05-15 02:20:19.182437,
disp_001748,txn_0095208,cust_004712,account_compromised,resolved,2026-07-13 22:44:26.182437,
disp_001749,txn_0100282,cust_001064,unauthorized_transaction,open,2026-03-29 18:28:21.182437,
disp_001750,txn_0098507,cust_003358,unauthorized_transaction,open,2026-04-08 03:59:56.182437,
disp_001751,txn_0097493,cust_007928,unauthorized_transaction,resolved,2026-04-11 11:31:50.182437,
disp_001752,txn_0094428,cust_003818,account_compromised,resolved,2026-05-23 17:50:45.182437,
disp_001753,txn_0099021,cust_005432,unauthorized_transaction,open,2026-03-23 19:56:35.182437,
disp_001754,txn_0094108,cust_003490,account_compromised,resolved,2026-05-11 11:52:23.182437,
disp_001755,txn_0095381,cust_007761,unauthorized_transaction,resolved,2026-05-30 10:41:44.182437,
disp_001756,txn_0097754,cust_000200,unauthorized_transaction,resolved,2026-08-11 18:55:08.182437,
disp_001757,txn_0097819,cust_002993,did_not_receive_goods,open,2026-07-01 16:13:28.182437,
disp_001758,txn_0095286,cust_007646,unauthorized_transaction,resolved,2026-05-23 05:21:35.182437,
disp_001759,txn_0097358,cust_007438,unauthorized_transaction,open,2026-08-01 08:05:51.182437,
disp_001760,txn_0098896,cust_002367,did_not_receive_goods,resolved,2026-04-01 23:03:37.182437,
disp_001761,txn_0097441,cust_007873,account_compromised,resolved,2026-07-20 03:59:01.182437,
disp_001762,txn_0100252,cust_001430,did_not_receive_goods,resolved,2026-04-22 18:18:49.182437,
disp_001763,txn_0099453,cust_003644,unauthorized_transaction,open,2026-08-18 00:27:31.182437,
disp_001764,txn_0094855,cust_000202,unauthorized_transaction,resolved,2026-04-03 21:08:28.182437,
disp_001765,txn_0099588,cust_004969,account_compromised,open,2026-05-15 05:58:31.182437,
disp_001766,txn_0100448,cust_009246,unauthorized_transaction,resolved,2026-07-10 04:01:38.182437,
disp_001767,txn_0094994,cust_009453,unauthorized_transaction,resolved,2026-08-24 08:47:24.182437,
disp_001768,txn_0097476,cust_007965,unauthorized_transaction,open,2026-05-14 06:59:00.182437,
disp_001769,txn_0095390,cust_008614,did_not_receive_goods,resolved,2026-06-27 20:42:57.182437,
disp_001770,txn_0100392,cust_003287,unauthorized_transaction,open,2026-07-24 03:13:42.182437,
disp_001771,txn_0094797,cust_006871,did_not_receive_goods,resolved,2026-05-08 07:37:50.182437,
disp_001772,txn_0095042,cust_003544,unauthorized_transaction,open,2026-04-22 00:17:16.182437,
disp_001773,txn_0094198,cust_000733,unauthorized_transaction,resolved,2026-08-26 15:32:17.182437,
disp_001774,txn_0095662,cust_005420,account_compromised,open,2026-04-09 06:20:19.182437,
disp_001775,txn_0096090,cust_006064,unauthorized_transaction,resolved,2026-07-03 19:52:42.182437,
disp_001776,txn_0097485,cust_007965,unauthorized_transaction,open,2026-05-14 11:58:51.182437,
disp_001777,txn_0096548,cust_008178,unauthorized_transaction,open,2026-03-31 21:18:03.182437,
disp_001778,txn_0100227,cust_006925,unauthorized_transaction,open,2026-08-09 06:29:18.182437,
disp_001779,txn_0098272,cust_008783,account_compromised,resolved,2026-03-13 00:01:48.182437,
disp_001780,txn_0095593,cust_000576,account_compromised,resolved,2026-03-14 16:42:40.182437,
disp_001781,txn_0098809,cust_007479,unauthorized_transaction,resolved,2026-03-21 07:36:30.182437,
disp_001782,txn_0098011,cust_001364,unauthorized_transaction,open,2026-08-02 18:40:58.182437,
disp_001783,txn_0096112,cust_001778,did_not_receive_goods,open,2026-07-22 03:02:39.182437,
disp_001784,txn_0096076,cust_006972,unauthorized_transaction,open,2026-08-24 15:06:11.182437,
disp_001785,txn_0100420,cust_004393,account_compromised,resolved,2026-05-29 08:45:17.182437,
disp_001786,txn_0096230,cust_003566,unauthorized_transaction,resolved,2026-07-04 19:09:40.182437,
